codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material,titulo,color,color_id
12-26-59,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15,HB,,,3/15,AZUL PASTEL,7012
12-26-69,,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15,HB,,,3/15,BLANCO,0010
12-26-78,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15,HB,,,3/15,ROJO,3006
12-26-84,,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15,HB,,,3/15,CICLAN OSC.,2005
13-26-13,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15,HB,,,3/15,YOGURT,2018
13-26-16,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15,HB,,,3/15,BLANCO,0010
13-26-23,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15,HB,,,3/15,NEGRO,5000
13-26-35,,KILOS,0.0,0.0,210.0,210.0,210.0,210.0,0.0,0.0,3/15,HB,,,3/15,LIMON,0020
56-25-108,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,3/15,HB,,,3/15,VICUÑA,6007
07-26-71,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL MARINO,7013
07-26-72,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VICUÑA,6007
07-26-75,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CAFE OSC.,6014
07-26-80,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CHOCOLATE,7030
08-26-02,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PACEÑITA,2010
08-26-03,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CELESTE BEBE,7002
08-26-14,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,NEGRO,5000
08-26-17,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CAFE OSC.,6014
08-26-27,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VICUÑA,6007
08-26-31,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,GUINDO PÒT.,3035
08-26-49,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL FRANCIA,7007
08-26-50,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PLOMO PLATA,8001
08-26-55,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ROJO OSC.,3041
08-26-73,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CALIFORNIA,7037
08-26-82,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,MORADO,7026
09-26-03,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,TUMBO,1039
09-26-29,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AMARILLO PATO,0019
12-26-20,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL PETROLEO,7009
13-26-47,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL MARINO,7013
13-26-52,,KILOS,0.0,0.0,72.0,72.0,18.0,18.0,54.0,54.0,4/9,HB,,,4/9,BLANCO,0010
13-26-55,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ROJO,3041
13-26-58,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PLOMO INTER,8002
13-26-60,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ROJO,3041
13-26-69,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BLANCO,0010
14-26-01,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CAFE OSC.,6014
14-26-06,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,FUCSIA,3039
14-26-11,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL MARINO,7013
14-26-16,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AMARILLO PATO,0019
14-26-21,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BLANCO,0010
14-26-27,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ROSADO BB,2001
14-26-41,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BLANCO,0010
14-26-64,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PETROLEO OSC.,7078
16-26-01,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,MARFIL,0022
16-26-23,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ROSADO PST,2006
16-26-36,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BEIGE,6039
17-26-13,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CAFE OSC.,6014
17-26-55,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL MARINO,7013
17-26-60,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,NEGRO,5000
21-26-63,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,AZUL MARINO,7013
21-26-67,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,CAFE OSC.,6014
22-26-14,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,BEIGE,6039
22-26-18,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,BEIGE,6039
22-26-26,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,AVIACION,7042
22-26-35,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,API,7033
22-26-62,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,NEGRO,5000
22-26-67,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,CAFE OSC.,6014
23-26-05,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,AZUL MARINO,7013
23-26-117,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,VICUÑA,6007
23-26-118,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,VICUÑA,6007
23-26-120,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,AZUL FRANCIA,7007
23-26-122,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,TERRACOTA,1007
23-26-123,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,NEGRO,5000
23-26-125,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,NEGRO,5000
23-26-126,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,ROSADO BB,2001
23-26-127,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,VERDE PACAY,4035
23-26-129,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,MARFIL,0018
23-26-130,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,MARFIL,0018
23-26-18,,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,4/9,HB,,,4/9,AZUL FRANCIA,7007
56-26-111,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BEIGE,6039
57-26-12,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BEIGE,6039
57-26-14,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VICUÑA,6007
57-26-16,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ARENA,6001
57-26-19,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZALEA,7039
57-26-28,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PLOMO RATON,8003
57-26-35,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PLOMO RATON,8003
58-26-02,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,CELESTE BOLIVAR,7004
58-26-04,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,TERRACOTA,1007
58-26-06,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,PLOMO RATON,8003
58-26-13,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL MARINO,7013
58-26-16,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VERDE OLIVO,4075
58-26-27,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,BLANCO,0010
58-26-31,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,V. MILITAR,4041
58-26-34,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,V. PACAY,4035
58-26-39,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,ROJO OSC.,3041
58-26-45,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,API,7033
58-26-52,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VERDE ESMERALDA,4022
58-26-59,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VERDE BB,4001
58-26-61,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,MORADO,7026
58-26-68,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,MARFIL,0022
58-26-70,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,V. ESMERALDA,4033
58-26-74,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,MANZANA,4004
58-26-82,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,AZUL MARINO,7013
58-26-85,,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4/9,HB,,,4/9,VERDE BOTELLA,4011
03-26-01,,KILOS,0.0,0.0,197.0,197.0,191.0,191.0,6.0,6.0,2/13 N,N,,,2/13,FUCSIA,3039
03-26-02,,KILOS,0.0,0.0,196.0,196.0,0.0,0.0,196.0,196.0,2/13 N,N,,,2/13,VERDE OLIVO,4075
03-26-03,,KILOS,0.0,0.0,185.0,185.0,185.0,185.0,0.0,0.0,2/13 N,N,,,2/13,VERDE BOTELLA,4011
03-26-04,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/13 N,N,,,2/13,VERDE OLIVO,4075
03-26-05,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/13 N,N,,,2/13,PLOMO PLATA,8001
03-26-06,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,2/13 N,N,,,2/13,BEIGE,6039
03-26-09,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/13 N,N,,,2/13,PERLA,0031
03-26-10,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/13 N,N,,,2/13,VICUÑA,6007
03-26-11,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/13 N,N,,,2/13,MENTA,4089
03-26-12,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/13 N,N,,,2/13,GUINDO OSC.,3043
03-26-16,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
03-26-17,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/13 N,N,,,2/13,PERLA,0031
03-26-18,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/13 N,N,,,2/13,NEGRO,5000
11-25-17,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,,2/13,ARENA,6001
13-24-03,,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,,2/13,PERLA,0031
15-26-01,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
15-26-02,,KILOS,0.0,0.0,164.0,164.0,164.0,164.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
15-26-03,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/13 N,N,,,2/13,ROJO CLARO,3025
15-26-04,,KILOS,0.0,0.0,179.0,179.0,179.0,179.0,0.0,0.0,2/13 N,N,,,2/13,ROJO CLARO,3025
15-26-05,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/13 N,N,,,2/13,NEGRO,5003
15-26-06,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/13 N,N,,,2/13,NEGRO,5003
15-26-07,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/13 N,N,,,2/13,FUCSIA CLARO,3059
15-26-08,,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,2/13 N,N,,,2/13,FUCSIA CLARO,3059
15-26-09,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/13 N,N,,,2/13,AZALEA,7039
15-26-12,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/13 N,N,,,2/13,MOSTAZA,1031
15-26-14,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
16-26-03,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/13 N,N,,,2/13,PERLA,0031
16-26-07,,KILOS,0.0,0.0,187.0,187.0,187.0,187.0,0.0,0.0,2/13 N,N,,,2/13,CELESTE,7034
16-26-10,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/13 N,N,,,2/13,VERDE BB,4027
16-26-13,,KILOS,0.0,0.0,174.0,174.0,174.0,174.0,0.0,0.0,2/13 N,N,,,2/13,VICUÑA,6007
17-25-01,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,BEIGE,6039
17-25-09,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,BEIGE,6039
20-26-02,,KILOS,0.0,0.0,150.0,150.0,150.0,150.0,0.0,0.0,2/13 N,N,,,2/13,VICUÑA,6007
20-26-03,,KILOS,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,2/13 N,N,,,2/13,BEIGE,6039
20-26-04,,KILOS,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,2/13 N,N,,,2/13,PERLA,0031
20-26-05,,KILOS,0.0,0.0,181.0,181.0,181.0,181.0,0.0,0.0,2/13 N,N,,,2/13,MORADO,7026
20-26-06,,KILOS,0.0,0.0,166.0,166.0,166.0,166.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
20-26-09,,KILOS,0.0,0.0,165.0,165.0,0.0,0.0,165.0,165.0,2/13 N,N,,,2/13,MANZANA,4080
20-26-10,,KILOS,0.0,0.0,174.0,174.0,174.0,174.0,0.0,0.0,2/13 N,N,,,2/13,PETROLEO OSC.,7078
20-26-11,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/13 N,N,,,2/13,PACEÑITA,2010
20-26-12,,KILOS,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,2/13 N,N,,,2/13,AZALEA,7039
20-26-13,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
20-26-14,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/13 N,N,,,2/13,BLANCO,0010
20-26-17,,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,2/13 N,N,,,2/13,CHOCALTE,7030
20-26-18,,KILOS,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,2/13 N,N,,,2/13,TERRACOTA,1007
20-26-19,,KILOS,0.0,0.0,181.0,181.0,181.0,181.0,0.0,0.0,2/13 N,N,,,2/13,ROSADO BB,2001
20-26-20,,KILOS,0.0,0.0,152.0,152.0,152.0,152.0,0.0,0.0,2/13 N,N,,,2/13,BEIGE,6039
21-26-02,,KILOS,0.0,0.0,168.0,168.0,168.0,168.0,0.0,0.0,2/13 N,N,,,2/13,CAFE OSC.,6014
21-26-04,,KILOS,0.0,0.0,179.0,179.0,179.0,179.0,0.0,0.0,2/13 N,N,,,2/13,NEGRO,5000
21-26-05,,KILOS,0.0,0.0,164.0,164.0,164.0,164.0,0.0,0.0,2/13 N,N,,,2/13,NEGRO,5000
21-26-06,,KILOS,0.0,0.0,181.0,181.0,180.0,180.0,1.0,1.0,2/13 N,N,,,2/13,NEGRO,5000
21-26-08,,KILOS,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,2/13 N,N,,,2/13,ARENA,6001
21-26-09,,KILOS,0.0,0.0,170.0,170.0,0.0,0.0,170.0,170.0,2/13 N,N,,,2/13,CAFE OSCURO,6014
21-26-11,,KILOS,0.0,0.0,197.0,197.0,0.0,0.0,197.0,197.0,2/13 N,N,,,2/13,BEIGE,6039
21-26-12,,KILOS,0.0,0.0,174.0,174.0,0.0,0.0,174.0,174.0,2/13 N,N,,,2/13,PACEÑITA,2010
23-26-12,,KILOS,0.0,0.0,120.0,120.0,0.0,0.0,120.0,120.0,2/13 N,N,,,2/13,MOSTAZA,1031
23-26-13,,KILOS,0.0,0.0,196.0,196.0,0.0,0.0,196.0,196.0,2/13 N,N,,,2/13,NEGRO,5000
23-26-14,,KILOS,0.0,0.0,164.0,164.0,0.0,0.0,164.0,164.0,2/13 N,N,,,2/13,PERLA,0031
23-26-16,,KILOS,0.0,0.0,183.0,183.0,0.0,0.0,183.0,183.0,2/13 N,N,,,2/13,VICUÑA,6007
25-24-13,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,HOJA SECA,4002
25-24-21,,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,,2/13,MOSTAZA,1031
25-24-28,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,,2/13,BLANCO,0010
25-24-30,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,,2/13,MARFIL,0022
25-24-32,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,,2/13,BEIGE,6039
25-24-33,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,PLOMO,8001
25-24-34,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,AZALEA,7039
25-24-37,,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,,2/13,V. COCA,4036
25-24-41,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,AZUL MARINO,7013
28-24-04,,KILOS,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,2/13 N,N,,,2/13,BLANCO,0010
28-24-06,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,V.BANDERA,4010
28-24-15,,KILOS,22.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,2/13 N,N,,,2/13,MARFIL,0018
28-24-16,,KILOS,22.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,2/13 N,N,,,2/13,BLANCO,0010
28-24-17,,KILOS,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,2/13 N,N,,,2/13,ROJO VINO,3042
28-24-18,,KILOS,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,2/13 N,N,,,2/13,VERDE BOTELLA,4011
28-24-19,,KILOS,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,2/13 N,N,,,2/13,ENFERMERA,7073
28-24-20,,KILOS,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,2/13 N,N,,,2/13,GUINDO OSC.,3043
28-24-21,,KILOS,23.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,2/13 N,N,,,2/13,LILA,7043
28-24-22,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,,2/13,TERRACOTA,1007
28-24-23,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,,2/13,PACEÑITA,2010
28-24-24,,KILOS,23.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,2/13 N,N,,,2/13,CELESTE BB,7002
28-24-26,,KILOS,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,2/13 N,N,,,2/13,BLANCO,0010
28-24-27,,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,,2/13,CAFE OSC.,6014
28-24-28,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,,2/13,VICUÑA,6007
28-24-29,,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,,2/13,MARFIL,0018
30-24-01,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,,2/13,ROJO VINO,3042
30-24-02,,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,,2/13,LILA,7043
30-24-03,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,BEIGE,6039
30-24-06,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,BLANCO,0010
30-24-07,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,,2/13,PERLA,0031
30-24-11,,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,,2/13,TERRACOTA,1007
30-24-14,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,,2/13,NEGRO,5000
30-24-15,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,,2/13,CAFE OSC.,6014
33-24-06,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,,2/13,BLANCO,0010
33-24-07,,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,,2/13,BEIGE,6039
33-24-09,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,,2/13,VICUÑA,6007
33-24-10,,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,,2/13,BEIGE,6039
33-24-11,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,,2/13,MARFIL,0018
33-24-13,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,MENTA,4089
33-24-14,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,,2/13,AZUL MARINO,7013
33-24-15,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,,2/13,NEGRO,5000
33-24-17,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,BLANCO,0010
33-24-18,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,,2/13,PERLA,0031
33-24-19,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,,2/13,AZALEA,7039
33-24-20,,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,,2/13,BEIGE,6039
35-24-01,,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,,2/13,AZALEA,7039
35-24-03,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,,2/13,VERDE PACAY,4035
35-24-05,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,,2/13,PERLA,0031
35-24-07,,KILOS,23.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,2/13 N,N,,,2/13,PLOMO PLATA,8001
35-24-09,,KILOS,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,2/13 N,N,,,2/13,ARENA,6001
35-24-11,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,,2/13,NEGRO,5000
35-24-12,,KILOS,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,2/13 N,N,,,2/13,ROSADO BB,2001
36-25-10,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,,2/13,MANZANILLA,4081
