codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material,titulo
07-26-09,C. AMARILLO  6004,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18
07-26-11,NEGRO  5000,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
07-26-14,MARFIL  0022,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
07-26-17,BLANCO  0010,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18
07-26-19,KANTUTA  3045,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
07-26-21,VERDE MEDIO  4029,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
07-26-23,AZUL PASTEL  7012,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
07-26-25,VERDE BANDERA  4010,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18
07-26-28,CARTON AMARILLO  6004,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-29,BEIGUE HUESO  6003,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
07-26-32,CONFITE  2008,KILOS,0.0,0.0,214.5,214.5,214.5,214.5,0.0,0.0,2/18,HB,,,2/18
07-26-34,VICUÑA  6026,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
07-26-36,AVIACION  7042,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-39,SANDIA  3023,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
07-26-41,LADRILLO  1014,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-44,BLANCO  0010,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-45,BLANCO  0010,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
07-26-48,SALMON  3003,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
07-26-50,CANARIO OSC.  0035,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
07-26-51,MARFIL  0022,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-54,VERDE MEDIO  4029,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18
07-26-56,CICLAN  2004,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
07-26-57,ROJO SANDIA  3023,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
07-26-58,GUINDO POT.  3035,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
07-26-61,AZUL PETROLEO  7009,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
07-26-63,VERDE MEDIO  4029,KILOS,0.0,0.0,193.5,193.5,193.5,193.5,0.0,0.0,2/18,HB,,,2/18
07-26-64,BLANCO  0010,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18
07-26-66,BLANCO  0010,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
07-26-68,KANTUTA  3045,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
07-26-70,KANTUTA  3018,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
07-26-74,AZUL PETROLEO  7009,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/18,HB,,,2/18
07-26-76,CLAVEL CLARO  3055,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-79,BLANCO  0010,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18
07-26-81,NEGRO  5000,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-83,KANTUTA  3045,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
07-26-85,ROJO  3006,KILOS,0.0,0.0,202.52,202.5,202.5,202.48,0.02,0.02,2/18,HB,,,2/18
07-26-86,AZUL PETROLEO  7009,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
08-25-25,LILA OCRE  7020,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18
08-26-05,CONFITE  2007,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18
08-26-08,FUCSIA  3049,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
08-26-10,CONFITE  2008,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-13,VICUÑA  6011,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
08-26-15,V. ESMERALDA  4022,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-19,VICUÑA  6007,KILOS,0.0,0.0,214.0,214.0,214.0,214.0,0.0,0.0,2/18,HB,,,2/18
08-26-20,VERDE LECHUGA  4008,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-22,FUCSIA  3049,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
08-26-23,LADRILLO  1005,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-25,VERDE BOTELLA  4011,KILOS,0.0,0.0,198.5,198.5,198.0,198.0,0.5,0.5,2/18,HB,,,2/18
08-26-28,V. BANDERA  4010,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
08-26-30,VICUÑA  6011,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
08-26-33,VICUÑA  6007,KILOS,0.0,0.0,201.5,201.5,0.0,0.0,201.5,201.5,2/18,HB,,,2/18
08-26-37,AZUL PASTEL  7012,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
08-26-39,NEGRO  5000,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-40,NEGRO  5000,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18
08-26-42,VERDE BANDERA  4010,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-45,VERDE BOTELLA  4011,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-52,VICUÑA  6012,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-54,VICUÑA  6026,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-58,VERDE PACAY  4035,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
08-26-60,V. ESMERALDA  4055,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
08-26-61,MARFIL  0022,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-62,AZUL PASTEL  7012,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
08-26-65,CARTON AM.  6004,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
08-26-66,VICUÑA  6011,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
08-26-69,CALIPSO CLARO  7098,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-70,ESMERALDA  4013,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-72,CICLAN OSC.  2005,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
08-26-74,FUCSIA  3039,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
08-26-76,FUCSIA  3009,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
08-26-80,FUCSIA  3049,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
08-26-81,NARANJA  1023,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-26-01,AZUL PETROLEO  7009,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-04,CAFE ROJISO  6013,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-26-05,AZUL PASTEL  7012,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
09-26-10,ROJO  3006,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
09-26-12,CARTON AM.  6004,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-14,ROJO  3006,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
09-26-16,CALIPSO  7008,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-20,AZUL PETROLEO  7009,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-22,KANTUTA  3018,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-26-25,CAFE ROJISO  6013,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
09-26-30,MARFIL  0022,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
09-26-31,NEGRO  5000,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-26-32,CALIPSO  7008,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-26-33,BEIGE HUESO  6003,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18
09-26-41,VICUÑA  6026,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
09-26-48,AZUL PETROLEO  7009,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-26-49,CONFITE  2008,KILOS,0.0,0.0,201.5,201.5,0.0,0.0,201.5,201.5,2/18,HB,,,2/18
09-26-51,AM. ORO  0016,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-53,CONFITE  2007,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-54,ROJO  3006,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-58,VERDE COCA  4036,KILOS,0.0,0.0,202.0,202.0,201.0,201.0,1.0,1.0,2/18,HB,,,2/18
09-26-60,CALIPSO  7008,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
09-26-62,CONFITE  2007,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-26-64,CONFITE  2008,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/18,HB,,,2/18
09-26-65,CICLAN OSC.  2005,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-26-66,VERDE LECHUGA  4008,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-26-72,ROJO SANDIA  3023,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
09-26-76,"AZUL, PETROLEO  7009",KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18
09-26-77,AZUL MARINO  7013,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-32-26-01,GRISS  402,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-02,GRISS  402,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-03,GRISS  402,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
09-32-26-04,GRISS  402,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-05,GRISS  402,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-06,GRISS  402,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-07,GRISS  402,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-08,GRISS   402,KILOS,0.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-09,GRISS  402,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-11,GRISS  402,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-12,GRISS  402,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,2/18,HB,,,2/18
09-32-26-14,GRISS  402,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-15,GRISS  402,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-17,GRISS  402,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-32-26-18,GRISS  402,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
09-32-26-19,GRISS  402,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
09-32-26-20,GRISS  402,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
10-26-05,GUINDO  3027,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
10-26-06,AZUL PASTEL  7012,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
10-26-12,AVIACION  7042,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
10-26-14,PLOMO PLATA  7009,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
10-26-19,PLOMO OSC.  8011,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
10-26-21,BLANCO  0010,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
10-26-29,INTOCABLE  1016,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
10-26-34,VERDE LECHUGA  4007,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
10-26-42,SALMON  3003,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
10-26-47,CLAVEL  3034,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
10-26-51,SALMON  3003,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
10-26-58,AMARILLO LIMON  0024,KILOS,0.0,0.0,213.5,213.5,213.5,213.5,0.0,0.0,2/18,HB,,,2/18
10-26-62,BLANCO  0010,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
10-26-64,TURQUEZA  7003,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
10-26-65,LILA BAJO  7018,KILOS,0.0,0.0,213.5,213.5,213.5,213.5,0.0,0.0,2/18,HB,,,2/18
10-26-67,BLANCO  0010,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
10-26-70,BLANCO  0010,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
10-26-75,CELESTE  7054,KILOS,0.0,0.0,204.5,204.5,204.0,204.0,0.5,0.5,2/18,HB,,,2/18
11-26-05,LILA BAJO  7018,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18
11-26-10,VICUÑA  6011,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
11-26-15,MAIZ  6005,KILOS,0.0,0.0,215.0,215.0,215.0,215.0,0.0,0.0,2/18,HB,,,2/18
11-26-16,FUCSIA  3009,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
11-26-17,BLANCO  0010,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
11-26-19,VERDE LECHUGA  4034,KILOS,0.0,0.0,215.0,215.0,215.0,215.0,0.0,0.0,2/18,HB,,,2/18
11-26-20,NEGRO  5000,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
11-26-22,VERDE BB  4001,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
11-26-24,BLANCO  0010,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18
11-26-25,BLANCO  0010,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
11-26-29,CARTON AMARILLO  6004,KILOS,0.0,0.0,215.0,215.0,215.0,215.0,0.0,0.0,2/18,HB,,,2/18
11-26-31,LADRILLO  1014,KILOS,0.0,0.0,216.0,216.0,216.0,216.0,0.0,0.0,2/18,HB,,,2/18
11-26-36,AZUL PETROLEO  7009,KILOS,0.0,0.0,215.5,215.5,215.5,215.5,0.0,0.0,2/18,HB,,,2/18
11-26-38,AZUL MARINO  7013,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
11-26-40,MORADO  7044,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
11-26-44,BLANCO  0010,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/18,HB,,,2/18
11-26-46,BLANCO  0010,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18
11-26-48,GUINDO POT.  3035,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18
11-26-50,VERDE  4073,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/18,HB,,,2/18
11-26-54,CLAVEL  3034,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
11-26-59,AM. LIMON  0024,KILOS,0.0,0.0,215.0,215.0,215.0,215.0,0.0,0.0,2/18,HB,,,2/18
11-26-61,AZUL PASTEL  7012,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
11-26-63,FUCSIA  3049,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
11-26-65,CICLAN  2004,KILOS,0.0,0.0,213.0,213.0,213.0,213.0,0.0,0.0,2/18,HB,,,2/18
11-26-66,CONFITE  2007,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
11-26-67,TURQUEZA  7003,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
11-26-72,V. ESMERALDA  4013,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
11-26-74,CELESTE  7004,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
11-26-78,SANDIA  3004,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
11-26-80,VERDE BANDERA  4010,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
11-26-81,FUCSIA  3009,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
12-26-01,FUCSIA  3049,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
12-26-07,AM. ORO  0016,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
12-26-11,NEGRO  5000,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
12-26-14,KANTUTA  3045,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
12-26-22,ROJO  3017,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
12-26-23,FUCSIA  3010,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18
12-26-24,API  7033,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
12-26-29,SALMON  3030,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
12-26-36,NARANJA  1013,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
12-26-40,BEIGE OSC.  6021,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
12-26-41,BEIGE HUESO  6003,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
12-26-45,VICUÑA  6026,KILOS,0.0,0.0,201.5,201.5,201.0,201.0,0.5,0.5,2/18,HB,,,2/18
12-26-46,CALIPSO  7008,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18
12-26-47,VERDE BANDERA  4010,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
12-26-51,BLANCO  0010,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18
12-26-52,CAFE ROJISO  6013,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
12-26-53,AMARILLO ORO  0024,KILOS,0.0,0.0,213.5,213.5,213.5,213.5,0.0,0.0,2/18,HB,,,2/18
12-26-54,NEGRO  5000,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
12-26-56,VERDE LECHUGA  4007,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
12-26-60,VERDE BOTELLA  4011,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
12-26-62,SALMON  3003,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
12-26-65,VERDE LECHUGA  4008,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18
12-26-68,CAFE ROJISO  6013,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
12-26-71,VERDE COCA  4036,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
12-26-76,CICLAN BAJO  2011,KILOS,0.0,0.0,210.0,210.0,210.0,210.0,0.0,0.0,2/18,HB,,,2/18
12-26-77,BLANCO  0010,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18
12-26-82,LILA  7043,KILOS,0.0,0.0,210.0,210.0,210.0,210.0,0.0,0.0,2/18,HB,,,2/18
12-26-83,BLANCO  0010,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18
13-26-01,GUINDO  3027,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
13-26-02,VICUÑA  6026,KILOS,0.0,0.0,213.5,213.5,213.5,213.5,0.0,0.0,2/18,HB,,,2/18
13-26-06,BEIGE HUESO  6003,KILOS,0.0,0.0,215.0,215.0,215.0,215.0,0.0,0.0,2/18,HB,,,2/18
13-26-07,TURQUEZA  7003,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
13-26-11,BLANCO  0010,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
13-26-12,CARTON AM.  6004,KILOS,0.0,0.0,215.0,215.0,215.0,215.0,0.0,0.0,2/18,HB,,,2/18
13-26-14,BLANCO  0010,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18
13-26-17,BLANCO  0010,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18
13-26-19,NARANJA  1023,KILOS,0.0,0.0,216.0,216.0,216.0,216.0,0.0,0.0,2/18,HB,,,2/18
13-26-24,NARANJA  1020,KILOS,0.0,0.0,214.0,214.0,214.0,214.0,0.0,0.0,2/18,HB,,,2/18
13-26-25,AZUL PETROLEO  7009,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
13-26-29,MARFIL  0022,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18
13-26-30,KANTUTA  3045,KILOS,0.0,0.0,211.0,211.0,211.0,211.0,0.0,0.0,2/18,HB,,,2/18
13-26-34,GUINDO  3027,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18
