codigo,product_name,color_code,thickness,unidad,saldoin_cantidad,saldoin_valor,entrada_cantidad,entrada_valor,salida_cantidad,salida_valor,saldout_cantidad,saldout_valor,categoria,sub_categoria,balance_consistent
04-25-30,PLOMO PLATA,8009,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-31,LIMON,0020,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-32,NEGRO,5000,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-35,AMARILLO ORO,0016,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-37,NARANJA,1023,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-39,CONFITE,2002,2/18,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-40,CLAVEL,3034,2/18,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-42,V. ESMERALDA,4033,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-45,V. ESMERALDA,4013,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-46,VERDE LECHUGA,4007,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-47,NEGRO,5000,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-48,VERDE LECHUGA,4034,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-49,AZUL PASTEL,7012,2/18,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-51,CICLAN,2004,2/18,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-53,KANTUTA,3018,2/18,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
04-25-57,KANTUTA,3018,2/18,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
05-24-37,CAFE ROJISO,6013,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
05-24-45,BEIGE,6021,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
05-24-47,CELESTE,7054,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
05-24-49,KANTUTA,3018,2/18,KILOS,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
05-24-57,BLANCO,0010,2/18,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
05-24-59,BLANCO,0010,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-20,JADE,4048,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-23,GUINDO,3035,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-30,VICUÑA,6026,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-32,FUCSIA,3009,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-34,AZUL PASTEL,7012,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-37,NEGRO,5000,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
06-24-65,KANTUTA,3018,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
07-24-06,ROJO SANDIA,3023,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
07-24-09,VERDE COCA,4036,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
07-24-15,AZUL PASTEL,7012,2/18,KILOS,3.5,3.5,0.0,0.0,3.5,3.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
07-24-30,BEIGE HUESO,6003,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
07-24-59,VERDE BANDERA,4010,2/18,KILOS,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
07-24-67,ROJO,3006,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-02,NEGRO,5000,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-03,CICLAN BAJO,2011,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-14,KANTUTA,3018,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-34,NEGRO,5000,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-36,FUCSIA,3009,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-41,CALIPSO,7008,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-42,VICUÑA,6011,2/18,KILOS,4.5,4.5,0.0,0.0,4.5,4.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-53,BLANCO,0010,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-57,CONFITE,2007,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
08-24-68,ROJO,3006,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-02,CONFITE,2008,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-07,VERDE BOTELLA,4011,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-11,KANTUTA,3018,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-18,NARANJA,1023,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-24,VICUÑA,6026,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-38,NEGRO,5000,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-41,NEGRO,5000,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-43,AVIACION,7042,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-46,GALLETA,6010,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-48,VERDE MEDIO,4029,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-55,ROJO OSC.,3041,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-64,PLOMO PLATA,8009,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
09-24-65,CAFE ROJISO,6013,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-19,VERDE PACAY,4035,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-23,TURQUEZA,7003,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-28,VERDE COCA,4036,2/18,KILOS,3.5,3.5,0.0,0.0,3.5,3.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-48,CAFE ROJISO,6013,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-54,VICUÑA,6011,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-56,NEGRO,5000,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-58,ROJO,3006,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-60,AZUL FRANCIA,7007,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
10-24-67,GUINDO,3033,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-12,VICUÑA,6011,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-16,CLAVEL,3034,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-29,BEIGE,6021,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-44,AZUL PETROLEO,7009,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-63,ROJO SANDIA,3023,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-69,AMARILLO ORO,0016,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
11-24-85,VERDE BANDERA,4010,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-07,NEGRO,5000,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-12,BLANCO,0010,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-47-1,VICUÑA,6011,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-50,ROJO SANDIA,3023,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-63,VERDE LECHUGA,4007,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-65,AVIACION,7042,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
12-24-67,VERDE MEDIO,4029,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-09,TURQUEZA,7003,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-17,NEGRO,5000,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-24,PLOMO PLATA,8009,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-26,ROJO,3006,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-42,AZUL PASTEL,7012,2/18,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-48,VICUÑA,6026,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
13-24-52,VICUÑA,6011,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
14-24-07,GALLETA,6010,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
14-24-71,PLOMO OSC.,8011,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
14-24-74,BLANCO,0010,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
14-24-83,VICUÑA,6011,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-04,FUCSIA,3009,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-08-1,AM. CANARIO,0021,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-17,AZUL PETROLEO,7009,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-23,VERDE,4073,2/18,KILOS,1.5,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-35,AZUL PETROLEO,7009,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-44,AVIACION,7010,2/18,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-51,BLANCO,0010,2/18,KILOS,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-57-1,AZUL MARINO,7013,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-79,KANTUTA,3018,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
15-24-81,CLAVEL,3034,2/18,KILOS,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
16-24-08,MARFIL,0022,2/18,KILOS,26.0,26.0,0.0,0.0,26.0,26.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
16-24-13,ROJO VINO,3012,2/18,KILOS,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,1 - TITULO 2/18,True
